TicketID,Status,ChangeDate,ActionType
T0002429,Pending User,2025-03-08 19:51:35.835643,STATUS CHANGE
T0003088,Open,2025-05-15 20:31:48.524794,Assigned
T0001882,In-Progress,2025-01-11 13:47:12.993232,Status Change
T0004731,Open,2025-11-02 10:23:48.524794,Created
T0000412,Open,2024-08-18 14:29:51.896982,Reopened
T0003354,In Progress,2025-06-12 09:59:57.789397,Reassigned
T0004959,Resolved,2025-11-29 04:42:22.260534,Status Change
T0002309,Open,2025-02-21 10:29:48.524794,Assigned
T0004518,Open,2025-10-11 07:11:48.524794,Assigned
T0004092,Open,2025-08-27 14:27:48.524794,Assigned
T0001598,Pending User,2024-12-12 17:47:28.964089,Status Change
T0001878,Open,2025-01-09 04:30:48.524794,Created
T0005045,CLOSED,2025-12-05 12:01:01.830618,Closed
T0004252,Open,2025-09-13 04:11:48.524794,Assigned
T0000846,Pending User,2024-09-27 03:39:50.816170,Status Change
T0004597,Pending User,2025-10-19 11:14:36.610464,Status Change
T0002616,In Progress,2025-03-27 23:23:17.889713,Reassigned
T0005034,Pending User,2025-12-06 18:43:05.309367,Status Change
T0004027,Closed,2025-08-20 18:42:54.196763,Closed
T0003870,In Progress,2025-08-04 11:24:35.294830,Status Change
T0004332,Closed,2025-09-21 01:04:22.812096,Closed
T0003608,In Progress,2025-07-08 06:43:13.187768,Reassigned
T0000363,Open,2024-08-04 18:38:48.524794,created
T0000313,Resolved,2024-07-31 13:42:40.136665,Status Change
T0003171,Closed,2025-05-23 23:43:19.178149,Closed
T0002459,Open,2025-03-09 22:43:48.524794,Assigned
T0002838,Open,2025-04-19 20:52:48.524794,Created
T0003524,Resolved,2025-06-29 01:41:47.106530,Status Change
T0001539,CLOSED,2024-12-05 21:58:09.187612,Closed
T0001137,Open,2024-10-23 20:14:48.524794,Assigned
T0002802,Pending User,2025-04-19 05:40:21.857396,Status Change
T0002842,Pending User,2025-04-21 04:56:57.123421,Status Change
T0000773,In Progress,2024-09-16 04:58:12.156884,Status Change
T0002440,In Progress,2025-03-09 01:45:08.291625,Status Change
T0003263,Open,2025-06-01 04:40:48.524794,Created
T0003285,Open,2025-06-03 00:26:48.524794,Assigned
T0002663,Pending User,2025-04-01 06:06:09.853235,Status Change
T0000013,Closed,2024-07-01 09:57:38.124997,Closed
T0002913,Pending User,2025-04-29 06:46:31.807115,Status Change
T0003181,Open,2025-05-23 21:09:48.524794,Assigned
T0005128,Open,2025-12-13 10:47:48.524794,Created
T0000315,Open,2024-07-31 04:09:48.524794,Created
T0001723,In Progress,2024-12-26 15:48:25.187156,Status Change
T0002767,Closed,2025-04-13 03:25:51.348033,Closed
T0000031,Open,2024-07-03 15:20:48.524794,Created
T0001904,Open,2025-01-12 06:16:48.524794,Created
T0003622,Closed,2025-07-10 08:08:22.346838,Closed
T0001227,Resolved,2024-11-03 11:18:40.175264,Status Change
T0004491,Resolved,2025-10-09 09:50:18.806529,Status Change
T0003896,Open,2025-08-07 02:09:48.524794,Assigned
T0001697,In Progress,2024-12-24 01:40:42.544366,Status Change
T0000285,In Progress,2024-07-30 11:20:26.199981,Status Change
T0000663,resolved,2024-09-04 03:57:31.252849,Status Change
T0003958,In Progress,2025-08-14 21:32:39.558524,Status Change
T0003367,Open,2025-06-12 08:56:48.524794,Assigned
T0005177,Open,2025-12-19 04:45:48.524794,Assigned
T0004146,Pending User,2025-09-05 18:21:50.175216,Status Change
T0004923,Closed,2025-11-25 04:55:19.412234,Closed
T0003947,Closed,2025-08-14 08:00:11.944199,Closed
T0002392,Open,2025-03-02 03:04:48.524794,Created
T0005182,Open,2025-12-19 13:49:48.524794,Created
T0001149,Resolved,2024-10-27 08:35:32.884939,Status Change
T0003357,Open,2025-06-11 07:36:48.524794,Assigned
T0001875,Pending User,2025-01-12 14:08:11.167434,Status Change
T0005037,In Progress,2025-12-04 19:45:51.764540,Status Change
T0002096,Open,2025-01-31 04:28:48.524794,Created
T0000430,Pending User,2024-08-10 19:37:30.392907,Status Change
T0000318,Pending User,2024-08-02 21:42:51.096395,Status Change
T0002239,Open,2025-02-14 17:31:48.524794,Assigned
T0000759,Closed,2024-09-13 14:23:29.667903,Closed
T0003009,Open,2025-05-07 19:50:48.524794,Created
T0002403,Pending User,2025-03-05 19:36:38.181961,Status Change
T0000541,In Progress,2024-08-22 01:20:38.814789,Status Change
T0004784,Open,2025-11-08 19:26:48.524794,Created
T0003854,In Progress,2025-08-02 11:35:55.394399,Status Change
T0000170,IN PROGRESS,2024-07-17 22:06:10.803305,Status Change
T0003918,Closed,2025-08-09 14:38:04.295673,Closed 
T0000910,Open,2024-09-29 02:16:48.524794,Assigned
T0001278,Resolved,2024-11-07 14:05:53.017716,Status Change
T0002942,Open,2025-05-01 04:32:48.524794,Assigned
T0003450,Pending User,2025-06-22 14:32:12.863671,Status Change
T0003466,In Progress,2025-06-24 12:18:47.631468,Status Change
T0002068,Open,2025-01-29 11:02:48.524794,Assigned
T0001693,Pending User,2024-12-23 16:10:24.222753,Status Change
T0004001,Pending User,2025-08-19 18:00:11.682317,Status Change
T0000008,Resolved,2024-06-30 17:26:16.727940,Status Change
T0002771,In Progress,2025-04-14 17:27:31.792057,Status Change
T0004892,Pending_User,2025-11-21 15:40:58.180042,Status Change
T0003464,Closed,2025-06-22 13:39:37.963562,Closed
T0002520,Open,2025-03-17 08:43:48.524794,Assigned
T0002940,Open,2025-05-01 03:13:48.524794,Assigned
T0004137,Open,2025-09-02 15:28:48.524794,Assigned
T0003758,OPEN,2025-07-22 08:12:48.524794,Created
T0000170,Open,2024-07-17 19:34:48.524794,Assigned
T0004352,Pending User,2025-09-24 07:43:26.864453,Status Change
T0001587,Closed,2024-12-10 10:38:18.631109,Closed
T0002931,Closed,2025-04-30 13:07:27.732396,Closed
T0004680,Resolved,2025-10-28 17:48:20.729209,Status Change
T0004418,In Progress,2025-09-29 23:41:25.594299,Status Change
T0002593,Pending User,2025-03-25 14:50:59.437177,Status Change
T0003099,Open,2025-05-16 18:33:48.524794,Created
T0003197,Resolved,2025-05-26 18:07:32.150591,Status Change
T0000507,Open,2024-08-17 03:00:48.524794,Assigned
T0003347,Pending User,2025-06-10 17:27:58.250901,Status Change
T0003518,Closed,2025-06-30 06:20:02.078577,Closed
T0004408,Closed,2025-09-29 01:57:52.013522,Closed
T0003880,Closed,2025-08-05 08:34:50.312792,Closed
T0002143,Open,2025-02-05 02:55:48.524794,Created
T0004417,Open,2025-09-29 18:36:48.524794,Assigned
T0001061,Open,2024-10-15 20:26:48.524794,Assigned
T0001532,Open,2024-12-04 22:32:48.524794,Assigned
T0003458,Pending User,2025-06-24 22:01:22.330117,Status Change
T0004702,Resolved,2025-10-30 10:25:57.335318,status change
T0004106,Open,2025-08-29 17:19:48.524794,Assigned
T0002971,Closed,2025-05-04 21:15:08.997054,Closed
T0001764,Closed,2024-12-30 06:56:03.549304,Closed
T0001677,Open,2024-12-20 16:08:48.524794,Assigned
T0000267,Open,2024-07-27 07:37:48.524794,Assigned
T0003339,Open,2025-06-08 11:20:48.524794,Assigned
T0004049,Open,2025-08-22 21:47:48.524794,Assigned
T0005068,Open,2025-12-07 16:27:48.524794,Assigned
T0001887,Open,2025-01-10 02:35:48.524794,Assigned
T0003967,Open,2025-08-14 03:46:48.524794,Assigned
T0000372,Open,2024-08-05 09:47:48.524794,Assigned
T0005010,Open,2025-12-02 08:57:48.524794,Created
T0001747,In Progress,2024-12-31 06:50:30.380162,reassigned
T0003884,In Progress,2025-08-04 16:25:48.756835,Status Change
T0003973,Closed,2025-08-19 04:08:41.970129,Closed
T0000127,Pending User,2024-07-13 10:45:58.745797,Status Change
T0001814,In Progress,2025-01-05 02:28:41.965792,Status Change
T0003443,Pending User,2025-06-21 04:12:02.387027,Status Change
T0001765,Open,2024-12-30 03:47:48.524794,Created
T0004459,Open,2025-10-05 02:03:48.524794,Created
T0003967,Pending User,2025-08-14 19:38:36.473939,status change
T0003038,Open,2025-05-10 06:30:48.524794,Created
T0001565,Open,2024-12-07 22:42:48.524794,Assigned
T0001979,In Progress,2025-01-22 04:26:13.968054,Status Change
T0003524,Pending User,2025-06-28 05:18:56.699074,Status Change
T0003504,Resolved,2025-06-26 08:02:44.081230,Status Change
T0001763,Resolved,2024-12-31 04:16:18.900210,Status Change
T0004500,Resolved,2025-10-11 08:14:36.738038,Status Change
T0003987,Closed,2025-08-15 20:04:40.502113,Closed
T0000029,Pending User,2024-07-04 05:17:57.760513,Status Change
T0005078,Open,2025-12-08 15:01:48.524794,Assigned
T0000663,Closed,2024-09-04 11:37:07.979975,Closed
T0002007,Closed,2025-01-23 11:40:39.848384,Closed
T0002339,In Progress,2025-02-25 09:25:50.689455,Reassigned
T0003454,Open,2025-06-21 16:41:48.524794,CREATED
T0002495,Resolved,2025-03-14 01:38:32.613814,Status Change
T0002020,RESOLVED,2025-01-26 03:12:32.715347,Status Change
T0004149,In Progress,2025-09-05 22:23:32.639933,Status Change
T0003228,Open,2025-05-28 18:30:48.524794,Created
T0002796,Closed,2025-04-17 00:49:40.500933,Closed
T0000703,resolved,2024-09-09 01:52:44.997095,Status Change
T0002835,Open,2025-04-19 14:45:48.524794,Assigned
T0004829,Open,2025-11-14 16:51:48.524794,Created
T0003009,Pending User,2025-05-09 13:41:05.169710,Status Change
T0001519,Closed,2024-12-03 05:56:12.413363,Closed
T0002677,Open,2025-04-02 07:22:48.524794,Created
T0001832,In Progress,2025-01-06 09:41:32.079145,Reassigned
T0003693,Closed,2025-07-15 02:14:40.393368,Closed
T0004480,Open,2025-10-07 19:03:48.524794,Assigned
T0003109,Open,2025-05-17 10:08:48.524794,created
T0003713,Open,2025-07-16 14:40:48.524794,Assigned
T0001967,Open,2025-01-19 02:31:48.524794,Created
T0001769,In Progress,2025-01-01 03:32:42.718778,Status Change
T0003376,Open,2025-06-13 07:11:48.524794,Assigned
T0004972,Pending User,2025-11-29 22:56:48.538974,Status Change
T0004607,Resolved,2025-10-20 00:17:15.158351,Status Change
T0001456,Open,2024-11-26 10:03:48.524794,ASSIGNED
T0000346,In Progress,2024-08-04 22:45:16.619513,Status Change
T0001845,Open,2025-01-06 09:40:48.524794,Created
T0005002,Resolved,2025-12-03 10:48:02.469052,Status Change
T0000155,In progress,2024-07-18 09:36:58.762483,Status Change
T0000656,Open,2024-09-03 00:43:48.524794,Assigned
T0000739,Open,2024-09-11 11:22:48.524794,Created
T0002813,Open,2025-04-17 22:20:48.524794,Assigned
T0001621,Open,2024-12-14 02:55:48.524794,Created
T0001562,Closed,2024-12-07 18:26:18.658982,Closed
T0001235,Closed,2024-11-05 06:18:26.724768,Closed
T0001779,Open,2024-12-31 08:31:48.524794,Assigned
T0002505,In Progress,2025-03-16 14:19:56.875839,Status Change
T0002294,Open,2025-02-19 08:41:48.524794,Created
T0004280,Open,2025-09-15 22:07:48.524794,Assigned
T0001878,In Progress,2025-01-10 02:49:41.481436,Status Change
T0005182,Closed,2025-12-20 05:48:30.732660,Closed
T0000776,Resolved,2024-09-15 21:31:29.133494,Status Change
T0004192,Open,2025-09-06 22:50:48.524794,Created
T0000243,Pending User,2024-07-25 04:59:11.519091,Status Change
T0003214,Resolved,2025-05-27 18:29:01.298941,Status Change
T0000177,Closed,2024-07-26 02:33:19.294185,Closed
T0002682,Pending User,2025-04-03 05:55:42.287845,Status Change
T0004522,In Progress,2025-10-12 14:56:07.907287,Status Change
T0004251,Open,2025-09-12 16:19:48.524794,Assigned
T0004053,Open,2025-08-23 00:38:48.524794,Created
T0004439,Pending User,2025-10-04 03:48:42.783099,Status Change
T0002932,Resolved,2025-05-03 04:13:27.096593,Status Change
T0000021,Open,2024-07-02 13:23:48.524794,Assigned
T0003625,Open,2025-07-08 09:27:48.524794,Assigned
T0003018,Open,2025-05-08 18:42:48.524794,Assigned
T0003390,IN PROGRESS,2025-06-15 17:49:52.502910,Reassigned
T0004834,Resolved,2025-11-16 09:31:12.495796,Status Change
T0000355,Closed,2024-08-05 00:05:04.203743,Closed
T0003923,Pending User,2025-08-09 20:20:47.158982,Status Change
T0001401,Open,2024-11-21 17:40:48.524794,Created
T0001796,Open,2025-01-01 23:01:48.524794,Created
T0003468,Open,2025-06-22 19:52:48.524794,Assigned
T0002480,Closed,2025-03-12 22:33:07.824125,Closed
T0000329,Closed,2024-08-02 08:12:25.777125,Closed
T0001441,Open,2024-11-25 04:25:48.524794,Created
T0003636,Pending User,2025-07-11 10:43:34.445378,Status Change
T0002367,Pending User,2025-03-01 22:24:09.020891,Status Change
T0002443,In Progress,2025-03-09 11:14:02.700546,Status Change
T0000756,Open,2024-09-13 04:49:48.524794,Created
T0003849,Open,2025-08-01 19:18:48.524794,Assigned
T0004921,Pending_User,2025-11-25 03:54:43.965401,Status Change
T0004959,Pending User,2025-11-27 21:34:23.215231,STATUS CHANGE
T0005000,In Progress,2025-12-03 22:07:59.514065,Status Change
T0004065,Closed,2025-08-25 16:16:52.937868,Closed
T0004006,Open,2025-08-17 11:53:48.524794,Assigned
T0004258,Pending User,2025-09-16 01:38:30.959743,Status Change
T0003551,Open,2025-06-30 01:35:48.524794,Created
T0002686,Open,2025-04-03 06:20:48.524794,Assigned
T0001159,Open,2024-10-26 11:00:48.524794,Assigned
T0003757,Open,2025-07-22 08:51:48.524794,Assigned
T0003092,Open,2025-05-16 01:52:48.524794,Created
T0003719,In Progress,2025-07-17 19:07:28.879478,Status Change
T0004478,Pending User,2025-10-09 00:01:20.121641,Status Change
T0002557,Open,2025-03-20 10:54:48.524794,Assigned
T0002861,Open,2025-04-22 08:34:48.524794,Assigned
T0003650,Open,2025-07-10 06:14:48.524794,Created
T0000156,PENDING USER,2024-07-17 02:07:58.421803,Status Change
T0001570,In Progress,2024-12-10 12:17:40.721314,Reassigned
T0002843,In Progress,2025-04-21 04:40:46.292389,Status Change
T0004238,Pending User,2025-09-12 03:03:42.090729,Status Change
T0003187,Resolved,2025-05-25 06:26:47.942964,Status Change
T0003552,Open,2025-06-30 02:29:48.524794,Created
T0004863,IN PROGRESS,2025-11-19 01:02:15.704880,Status Change
T0004297,Resolved,2025-09-18 00:50:12.860517,Status Change
T0004992,Pending User,2025-12-02 13:28:10.875639,Status Change
T0004247,Pending User,2025-09-15 05:21:05.100884,Status Change
T0001182,Resolved,2024-10-30 01:52:51.064588,Status Change
T0000555,Resolved,2024-08-23 22:40:26.439469,Status Change
T0000727,Open,2024-09-10 03:20:48.524794,Created
T0003792,Closed,2025-07-29 00:06:59.844738,Closed
T0003568,Resolved,2025-07-02 07:51:22.645293,Status Change
T0004721,Pending_User,2025-11-01 11:07:51.026667,Status Change
T0003035,Resolved,2025-05-10 09:19:03.945277,Status Change
T0004608,Open,2025-10-19 15:02:48.524794,Created
T0002384,Open,2025-03-01 15:58:48.524794,Assigned
T0000543,In Progress,2024-08-23 10:47:36.373304,Status Change
T0001821,Open,2025-01-03 17:30:48.524794,Assigned
T0003503,Pending User,2025-06-26 11:49:14.001131,Status Change
T0001640,Open,2024-12-16 02:20:48.524794,Created
T0004667,Resolved,2025-10-28 02:30:15.706204,Status Change
T0000517,Open,2024-08-18 13:46:48.524794,Assigned
T0001495,Resolved,2024-12-01 07:58:05.578142,Status Change
T0004161,Open,2025-09-04 12:40:48.524794,Assigned
T0004816,Pending User,2025-11-13 14:20:38.541435,Status Change
T0001425,Resolved,2024-11-26 00:34:42.416375,Status Change
T0002336,Open,2025-02-24 09:18:48.524794,assigned
T0005100,Resolved,2025-12-12 08:06:05.233349,Status Change
T0001736,Open,2024-12-27 04:35:48.524794,Created
T0003122,OPEN,2025-05-18 07:06:48.524794,Created
T0002314,Open,2025-02-21 20:54:48.524794,Assigned
T0003089,Pending User,2025-05-17 00:29:17.254428,Status Change
T0004643,Open,2025-10-23 10:43:48.524794,Assigned
T0003885,Pending User,2025-08-05 04:48:27.422869,Status Change
T0004331,Open,2025-09-20 00:40:48.524794,Created
T0000728,Pending User,2024-09-10 21:17:42.176292,Status Change
T0000667,In Progress,2024-09-06 04:23:16.678512,Reassigned
T0002160,Resolved,2025-02-06 16:01:15.026155,Status Change
T0002364,Closed,2025-02-27 20:52:14.095410,Closed
T0001869,In Progress,2025-01-11 10:24:09.980623,Status Change
T0002036,Open,2025-01-26 20:04:48.524794,Assigned
T0002699,Open,2025-04-04 13:44:48.524794,Created
T0002184,Open,2025-02-09 06:41:48.524794,Created
T0004097,Open,2025-08-28 04:21:48.524794,Created
T0000118,Open,2024-07-12 09:16:48.524794,Assigned
T0005128,Open,2025-12-13 11:41:48.524794,Assigned
T0003006,In Progress,2025-05-08 12:17:23.509546,Status Change
T0000206,Open,2024-07-20 22:47:48.524794,Created
T0000059,Open,2024-07-08 15:06:56.038198,Reopened
T0000048,Open,2024-07-05 10:50:48.524794,Assigned
T0004127,Open,2025-09-01 10:15:48.524794,Assigned
T0001991,Open,2025-01-21 21:51:48.524794,Assigned
T0003087,Resolved,2025-05-17 23:56:08.159237,Status Change
T0003151,In Progress,2025-05-22 15:25:55.750233,Status Change
T0000594,Resolved,2024-08-29 03:20:35.268061,Status Change
T0000118,Open,2024-07-12 07:07:48.524794,Created
T0004711,Closed,2025-11-03 02:47:46.160843,Closed
T0003093,In progress,2025-05-16 23:33:21.811484,Status Change
T0001141,Open,2024-10-29 05:21:32.206676,Reopened
T0004803,Resolved,2025-11-13 21:39:49.342759,Status Change
T0003455,Open,2025-06-21 22:55:48.524794,Assigned
T0002060,In Progress,2025-01-29 10:44:07.163603,Status Change
T0002885,Resolved,2025-04-26 17:30:49.116375,Status Change
T0000874,Open,2024-09-25 21:53:48.524794,Created
T0002673,Closed,2025-04-02 22:00:49.439185,Closed
T0002429,Open,2025-03-06 00:55:48.524794,Created
T0002227,In Progress,2025-02-15 17:43:15.363116,Status Change
T0002733,In Progress,2025-04-10 01:52:27.908300,Status Change
T0003627,Pending User,2025-07-09 09:17:48.845672,Status Change
T0004221,Closed,2025-09-11 08:50:37.743731,Closed
T0000681,Open,2024-09-05 15:47:48.524794,Created
T0003097,Resolved,2025-05-17 23:30:55.521835,Status Change
T0001777,Open,2024-12-31 05:54:48.524794,Assigned
T0003758,Open,2025-07-22 11:11:48.524794,Assigned
T0003491,Open,2025-06-25 01:28:48.524794,Assigned
T0003684,Resolved,2025-07-14 12:35:51.583804,Status Change
T0004413,Closed,2025-09-29 05:44:43.401923,Closed
T0000991,Resolved,2024-10-07 19:29:02.793948,Status Change
T0001045,Open,2024-10-13 17:57:48.524794,Created
T0002483,Open,2025-03-12 16:22:48.524794,Created
T0001818,Open,2025-01-03 13:32:48.524794,Assigned
T0001323,Resolved,2024-11-12 20:15:34.301876,Status Change
T0001329,Resolved,2024-11-13 17:46:28.672138,Status Change
T0002330,Open,2025-02-23 13:08:48.524794,Created
T0001898,In Progress,2025-01-11 22:02:46.564688,Status Change
T0003607,In Progress,2025-07-07 09:03:01.281884,Status Change
T0002141,Open,2025-02-04 22:58:48.524794,Created
T0001980,Open,2025-01-20 17:47:48.524794,Assigned
T0005132,Resolved,2025-12-16 01:25:02.530122,Status Change
T0002125,Closed,2025-02-04 21:09:15.452744,Closed
T0000187,Open,2024-07-19 09:14:48.524794,Created
T0002669,Resolved,2025-04-02 03:26:44.365804,Status Change
T0002587,Resolved,2025-03-24 11:01:28.538498,Status Change
T0002465,In Progress,2025-03-12 04:50:02.404032,Reassigned
T0001630,Resolved,2024-12-17 01:06:11.759396,Status Change
T0002049,Resolved,2025-01-29 21:01:43.890348,Status Change
T0000548,Closed,2024-08-23 17:51:57.337606,Closed
T0000759,Pending User,2024-09-15 04:17:31.932139,Status Change
T0004052,Open,2025-08-22 23:30:48.524794,Created
T0002183,Open,2025-02-09 02:41:48.524794,Assigned
T0001239,Pending_User,2024-11-05 08:47:26.506833,Status Change
T0002182,Open,2025-02-09 03:39:48.524794,Assigned
T0003857,Open,2025-08-02 00:48:48.524794,Assigned
T0002890,Open,2025-04-25 09:10:48.524794,Assigned
T0002628,Resolved,2025-03-29 05:25:42.729943,Status Change
T0003500,Open,2025-06-25 14:02:48.524794,Created
T0004037,Open,2025-08-21 05:32:48.524794,Created
T0003860,Pending User,2025-08-02 22:12:34.863191,Status Change
T0003137,Closed,2025-05-20 15:17:39.546157,Closed
T0001015,Open,2024-10-10 05:07:48.524794,Created
T0002803,Open,2025-04-17 04:55:48.524794,Assigned
T0005091,Open,2025-12-09 20:48:48.524794,Created
T0002238,Open,2025-02-14 17:26:48.524794,Assigned
T0002269,Resolved,2025-02-18 13:47:19.776913,Status Change
T0000272,Open,2024-07-27 14:32:48.524794,Assigned
T0001535,Open,2024-12-05 02:47:48.524794,Assigned
T0000792,In Progress,2024-09-17 18:46:26.192143,Status Change
